user,stratum,history_length,lp_current,lp_metadata_first_full,lp_metadata_first_minus_all_recovered,lp_metadata_first_minus_recovered_slice8,lp_metadata_first_minus_matched_visible_slice8,net_reallocation,recovered_all_contribution,residual_layout_effect,recovered_slice8_contribution,matched_visible_slice8_contribution
A1ZTE3K3EN4TS3,tail_hit,17,-1.0866302251815796,-2.0345189571380615,-2.052673816680908,-2.011141538619995,-2.0149319171905518,-0.9478887319564819,0.01815485954284668,-0.9660435914993286,-0.023377418518066406,-0.019587039947509766
A1HZVR1NO0C9Z8,tail_hit,9,-1.1474722623825073,-2.1210992336273193,-1.8016446828842163,-1.792309284210205,-1.932458758354187,-0.973626971244812,-0.319454550743103,-0.654172420501709,-0.32878994941711426,-0.18864047527313232
A1KF73Y4KJ34TK,tail_hit,16,-1.8698829412460327,-2.1399776935577393,-2.183051824569702,-2.110225200653076,-2.193054676055908,-0.27009475231170654,0.04307413101196289,-0.31316888332366943,-0.029752492904663086,0.053076982498168945
A2QWHEI914GHRZ,tail_hit,9,-0.25996294617652893,-2.3625762462615967,-2.2960617542266846,-2.3112454414367676,-2.3952105045318604,-2.1026133000850677,-0.06651449203491211,-2.0360988080501556,-0.0513308048248291,0.03263425827026367
A233PJBTEB72BG,tail_hit,4,-0.8804032206535339,-1.1752973794937134,-1.1389516592025757,-1.1507912874221802,-1.242901086807251,-0.29489415884017944,-0.036345720291137695,-0.25854843854904175,-0.024506092071533203,0.0676037073135376
A1IC0HZ35M0406,tail_hit,4,-0.36092332005500793,-0.43326765298843384,-0.4801739752292633,-0.4543045163154602,-0.41073474287986755,-0.0723443329334259,0.04690632224082947,-0.11925065517425537,0.021036863327026367,-0.022532910108566284
A11A7KJ96IPL2E,tail_hit,3,-1.4361457824707031,-1.834165334701538,-1.9489212036132812,-1.91897451877594,-1.7875086069107056,-0.39801955223083496,0.11475586891174316,-0.5127754211425781,0.08480918407440186,-0.04665672779083252
A1R25OC51QOOJ,tail_hit,5,-0.690890371799469,-1.2675926685333252,-1.2020647525787354,-1.274890422821045,-1.2669925689697266,-0.5767022967338562,-0.06552791595458984,-0.5111743807792664,0.0072977542877197266,-0.0006000995635986328
A1HKBGI59UP6IM,tail_hit,4,-0.9387096762657166,-1.109236717224121,-1.109236717224121,-1.109236717224121,-1.109236717224121,-0.17052704095840454,0.0,-0.17052704095840454,0.0,0.0
A2BAT0VUGGPP3S,tail_hit,4,-0.24225279688835144,-0.8565338253974915,-0.6783676743507385,-0.8006079792976379,-0.8114231824874878,-0.61428102850914,-0.17816615104675293,-0.4361148774623871,-0.055925846099853516,-0.04511064291000366
A149ULJYQZUF4L,tail_hit,4,-1.0526502132415771,-0.8572649955749512,-0.9400979280471802,-0.8759676814079285,-0.8404003381729126,0.19538521766662598,0.082832932472229,0.11255228519439697,0.018702685832977295,-0.016864657402038574
AXT30975SM6MK,tail_hit,3,-1.0471985340118408,-1.1645128726959229,-1.180726408958435,-1.13396418094635,-1.1062606573104858,-0.11731433868408203,0.016213536262512207,-0.13352787494659424,-0.030548691749572754,-0.05825221538543701
A2DEASVNI2RHUX,tail_hit,3,-0.8416964411735535,-0.9804126620292664,-0.9804126620292664,-0.9804126620292664,-0.9804126620292664,-0.1387162208557129,0.0,-0.1387162208557129,0.0,0.0
A346YRPUO0OCCL,tail_hit,3,-0.5992568731307983,-0.651794970035553,-0.6444544792175293,-0.6458503007888794,-0.643979549407959,-0.05253809690475464,-0.007340490818023682,-0.04519760608673096,-0.005944669246673584,-0.007815420627593994
A1BOJE4E44MYW6,tail_hit,4,-1.1177623271942139,-1.3842095136642456,-1.5300853252410889,-1.3833916187286377,-1.4078160524368286,-0.26644718647003174,0.14587581157684326,-0.412322998046875,-0.0008178949356079102,0.023606538772583008
A1IM0QKWXDATVD,tail_hit,4,-1.1831562519073486,-0.9178932309150696,-0.8183714151382446,-0.8388433456420898,-0.9449139833450317,0.26526302099227905,-0.09952181577682495,0.364784836769104,-0.07904988527297974,0.027020752429962158
