user_id	fold	history_group	target_popularity	target_source	baseline_rank	oof_rank	hit10_transition	oof_top10_new_gram_only	oof_top10_new_both	oof_top10_new_cf_only
A3QIMPQ5IHQ2AI	3	1-5	middle	union_miss	51	91	stable_miss	0	2	0
AIAFKJXRLHRSH	3	1-5	head	union_miss	51	91	stable_miss	0	1	1
A3JT5XR92IFRVL	3	11-20	middle	union_miss	51	91	stable_miss	1	0	1
A17HMM1M7T9PJ1	3	11-20	middle	gram_only	21	21	stable_miss	0	2	0
A3JQ9SPK2QOTQT	1	1-5	middle	cf_only	51	16	stable_miss	0	4	0
A1C3V69D1U45HQ	1	6-10	head	union_miss	51	91	stable_miss	1	0	0
A1CY5WN9WX3X4	1	1-5	tail	union_miss	51	91	stable_miss	1	1	0
A2GMR0SIVOO8T7	3	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A261ZEKT6OATPN	2	1-5	head	cf_only	51	13	stable_miss	0	0	0
A2LTE3VNQXGKW0	2	1-5	head	both	17	16	stable_miss	0	0	0
A3UVUAZUX9SA8M	4	1-5	tail	union_miss	51	91	stable_miss	0	0	1
AB0LNCMOC8QOK	1	1-5	middle	union_miss	51	91	stable_miss	0	0	0
A2FCYYMJSZ4K7Z	2	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A3PLSE1DHYB3E5	3	1-5	middle	both	22	34	stable_miss	0	2	1
A33HWB3M8NWQ58	2	1-5	middle	union_miss	51	91	stable_miss	1	1	0
A282QA7ILWWQZ6	4	1-5	tail	union_miss	51	91	stable_miss	0	1	0
A2KVO09I5WQ8DK	3	1-5	tail	union_miss	51	91	stable_miss	0	1	1
A3H52GVIONVIK7	1	1-5	head	union_miss	51	91	stable_miss	1	0	1
A3SOG15BVCO51	0	1-5	tail	union_miss	51	91	stable_miss	0	1	0
A3UJ65AN55YBP6	1	6-10	tail	union_miss	51	91	stable_miss	0	1	0
A27EMTPVMIDZKW	2	1-5	middle	union_miss	51	91	stable_miss	0	0	3
A12H774IJ9EWZI	3	1-5	head	cf_only	51	20	stable_miss	0	1	1
A2VE448CUB907P	2	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A1VO8NC02CAVJE	0	1-5	tail	union_miss	51	91	stable_miss	0	1	0
ABU0S5LQC4UU2	4	11-20	middle	union_miss	51	91	stable_miss	0	1	1
A2RA8EXRAZN45S	4	1-5	tail	union_miss	51	91	stable_miss	0	0	0
A2SAKBTBTR2BNB	2	1-5	middle	union_miss	51	91	stable_miss	0	1	0
AG6SDKCAXNR33	1	1-5	tail	union_miss	51	91	stable_miss	0	2	0
A77L6DK349N94	1	6-10	middle	union_miss	51	91	stable_miss	0	0	1
A1NHBJ146UYR06	2	1-5	head	union_miss	51	91	stable_miss	0	1	0
A72YUWHZ1OR9O	2	6-10	head	union_miss	51	91	stable_miss	0	1	0
A21F2U5SP9FJC7	1	6-10	middle	union_miss	51	91	stable_miss	1	0	1
A2284MUOR64G2F	0	1-5	head	union_miss	51	91	stable_miss	0	2	0
A35FOJRS62GW49	1	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A2WF5J4XI1ZFXM	1	11-20	tail	union_miss	51	91	stable_miss	2	0	1
AIOHNV6OYID1N	3	1-5	middle	union_miss	51	91	stable_miss	0	0	2
A1LHAXBM5GBJS2	4	1-5	middle	both	4	4	stable_hit	0	0	0
A2RY4E6DP3M2L2	1	1-5	tail	union_miss	51	91	stable_miss	1	3	0
A302JEPH6HRPPL	1	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A1IC0HZ35M0406	1	1-5	middle	both	1	1	stable_hit	0	2	0
A2Q51LFVE9P8H7	1	1-5	middle	union_miss	51	91	stable_miss	0	2	0
A1CS9QXHP8LJB0	1	1-5	middle	cf_only	51	77	stable_miss	0	3	0
A2FWZ58M6IQMD7	2	11-20	middle	union_miss	51	91	stable_miss	0	1	0
A3D3ASEXBFN5DL	3	1-5	tail	union_miss	51	91	stable_miss	0	3	2
A30PGVFBSML3YV	1	6-10	middle	gram_only	4	6	stable_hit	0	0	3
A3EZIP6YQX5J8Q	0	11-20	middle	cf_only	51	44	stable_miss	0	0	0
A1CB5WCS1KQTOZ	1	1-5	middle	union_miss	51	91	stable_miss	0	1	1
A10332THSGIOC1	1	1-5	middle	union_miss	51	91	stable_miss	1	2	1
A1WVO00PIPF8RA	1	1-5	middle	union_miss	51	91	stable_miss	0	0	3
A3LZBN54U1MR5A	1	1-5	tail	union_miss	51	91	stable_miss	0	0	0
AY9SSM2CJ5RTA	2	1-5	tail	union_miss	51	91	stable_miss	0	2	0
A3SCIP098VYA23	3	1-5	middle	union_miss	51	91	stable_miss	0	1	1
A22S4C01D1O01K	3	1-5	tail	union_miss	51	91	stable_miss	0	1	0
A39VM3SAUME9VV	4	1-5	tail	union_miss	51	91	stable_miss	0	2	0
A2BF1GX8G0VD07	2	1-5	middle	union_miss	51	91	stable_miss	0	3	0
A1U1343Q6A44BY	3	6-10	middle	union_miss	51	91	stable_miss	0	0	1
AYMRVJI3K0XUK	4	1-5	head	cf_only	51	5	gain	0	1	1
A1CQ2LJA3XU7UM	0	1-5	middle	union_miss	51	91	stable_miss	0	2	0
A1HJ9P95IRZ32O	2	6-10	middle	union_miss	51	91	stable_miss	1	0	0
A2M7SF04WEDW4W	2	1-5	middle	union_miss	51	91	stable_miss	0	0	1
A2YXWENP814QLI	1	6-10	tail	union_miss	51	91	stable_miss	0	4	0
A20RGDA4WCJGN2	3	6-10	head	union_miss	51	91	stable_miss	0	1	2
A7X9SBEVSHV5N	1	1-5	head	union_miss	51	91	stable_miss	0	2	0
ABPX680DGJ5AA	1	1-5	head	gram_only	49	66	stable_miss	0	1	1
A1EN4XAKX9LK4A	3	6-10	head	both	1	2	stable_hit	0	2	0
A1JJBI6Q3T9O0Y	0	1-5	middle	both	1	1	stable_hit	0	2	0
A10ZOXRR0QMZ9Z	0	1-5	middle	union_miss	51	91	stable_miss	0	0	0
A5X1B2HBQUR3P	0	11-20	tail	union_miss	51	91	stable_miss	0	1	0
A3C87XR86TEWEF	1	1-5	middle	both	1	1	stable_hit	0	1	0
A28EX0M22Y4KS4	3	1-5	tail	union_miss	51	91	stable_miss	2	0	3
A3TICVZ5T1KBBO	2	6-10	middle	union_miss	51	91	stable_miss	0	2	0
A305EJS7U9EDQG	2	6-10	middle	union_miss	51	91	stable_miss	0	1	1
A9UPV7OQYV03F	4	6-10	middle	gram_only	2	2	stable_hit	2	0	0
A1BQTYVTL2W9RN	0	1-5	middle	union_miss	51	91	stable_miss	0	1	0
ACSD2I68RM1L1	2	1-5	tail	union_miss	51	91	stable_miss	0	0	0
A2341MIGVAIESJ	0	1-5	head	union_miss	51	91	stable_miss	1	0	2
A23TSL8Y510LV6	2	1-5	tail	union_miss	51	91	stable_miss	0	1	2
AZ45UN2TEI3HY	1	1-5	middle	union_miss	51	91	stable_miss	1	0	0
A2IKCYDHAJR4KL	1	1-5	tail	union_miss	51	91	stable_miss	0	1	0
A3BP2X6VFUSS5R	2	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A2D5Z9KLWTDW51	3	1-5	head	union_miss	51	91	stable_miss	1	1	0
A3SUJTLF7K7FJ6	1	6-10	tail	both	3	3	stable_hit	1	3	0
A19SYRKLL6PD4R	2	1-5	tail	union_miss	51	91	stable_miss	0	0	1
A18RR55RLK90PP	2	6-10	tail	union_miss	51	91	stable_miss	0	1	1
A3CNL2EG5ARWL4	1	1-5	middle	union_miss	51	91	stable_miss	0	3	0
AT40FSES3V2LI	3	1-5	tail	union_miss	51	91	stable_miss	0	1	0
AG5942NI7JAH1	2	1-5	middle	union_miss	51	91	stable_miss	1	0	1
A1M1ZZCMOH111Y	1	1-5	middle	union_miss	51	91	stable_miss	1	0	0
A2UAS6OGCR8IUG	4	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A2N7UANAFQ9L5C	4	1-5	tail	union_miss	51	91	stable_miss	0	0	1
A11QM8IY2QS1F5	1	1-5	middle	union_miss	51	91	stable_miss	0	1	0
AQJUB96Y7X59A	4	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A18MG1GPSEAPE9	3	6-10	tail	union_miss	51	91	stable_miss	1	1	0
A24E9EHRGDOGV3	0	6-10	middle	gram_only	43	56	stable_miss	1	0	1
A2EUFP0JRNT89E	1	1-5	tail	union_miss	51	91	stable_miss	0	0	1
A3CLWZGMC7M9Z1	4	11-20	head	both	20	14	stable_miss	0	2	0
A3NN6Q0D6TK11U	1	1-5	head	both	7	5	stable_hit	0	1	0
A34VCCL1YO6D0I	2	6-10	tail	union_miss	51	91	stable_miss	0	2	0
A1PLGH5DGHFVVY	0	1-5	tail	union_miss	51	91	stable_miss	0	1	0
A2PZJI7YONY2A1	2	1-5	head	both	1	1	stable_hit	1	1	0
A1P6QSZJY5OBY7	4	1-5	middle	union_miss	51	91	stable_miss	0	2	1
A2I02MYK9NI73B	0	1-5	head	union_miss	51	91	stable_miss	0	1	1
A2T5VFMUGVV1XG	3	6-10	tail	union_miss	51	91	stable_miss	0	0	0
A2ASMPDV3AH0QT	1	1-5	middle	union_miss	51	91	stable_miss	0	0	0
A2WZBKDNVBMLWZ	0	1-5	tail	gram_only	1	1	stable_hit	1	0	1
APP8XWYYV4PAA	0	1-5	head	cf_only	51	68	stable_miss	0	2	0
A19VQ5NIFBUJSV	0	1-5	tail	gram_only	2	4	stable_hit	0	2	0
A3F69LY1QJ7I5Y	0	1-5	middle	union_miss	51	91	stable_miss	0	2	0
AGFGY4EJ37VS2	1	11-20	middle	gram_only	29	28	stable_miss	0	1	0
A3O4UFT4RQO7AN	1	6-10	tail	union_miss	51	91	stable_miss	0	2	2
A2D3Z8IGW9RJ4K	2	1-5	tail	union_miss	51	91	stable_miss	0	2	0
ATL2EJGS0OD8S	2	6-10	middle	gram_only	10	17	loss	0	0	1
A3ESTWDBNOUJQ7	4	1-5	middle	union_miss	51	91	stable_miss	0	1	1
A108CA8X6ZYE9W	0	1-5	tail	union_miss	51	91	stable_miss	0	4	0
A1J5FNJLW42BL8	4	6-10	tail	union_miss	51	91	stable_miss	1	1	0
A39O1RWSVIB6TK	2	1-5	tail	union_miss	51	91	stable_miss	0	1	0
AQW0X2731G6ZB	3	1-5	head	gram_only	33	46	stable_miss	0	1	0
A35OBVCKDNYUR3	3	1-5	middle	gram_only	7	11	loss	0	2	0
ABD7HPJOBC8BJ	2	6-10	tail	gram_only	6	5	stable_hit	1	0	0
A3PJNHE80BQNFU	2	6-10	middle	union_miss	51	91	stable_miss	1	0	1
A1DSCPT3MY8NSX	3	1-5	head	both	3	4	stable_hit	0	2	0
A1ISA41C4A03SG	3	6-10	middle	gram_only	16	16	stable_miss	1	0	0
A7A31MX1R7DUD	1	1-5	head	cf_only	51	57	stable_miss	0	3	0
A2O2822VQN2HFG	4	1-5	middle	union_miss	51	91	stable_miss	2	0	0
A3N2SK11B25XZK	1	6-10	middle	cf_only	51	61	stable_miss	0	2	0
A2XCL1L7FCSOO7	0	6-10	middle	union_miss	51	91	stable_miss	0	0	1
A2771ZD14NJVS	4	6-10	head	both	1	2	stable_hit	0	2	0
A2YQ24IJEVF3PV	0	1-5	head	union_miss	51	91	stable_miss	0	1	0
A1AOG5U92RH6GC	3	1-5	tail	union_miss	51	91	stable_miss	0	0	1
A3L17RRL053ZXH	4	1-5	head	gram_only	10	16	loss	0	3	0
A53YP4DF1EJES	1	6-10	head	both	2	2	stable_hit	0	0	1
AQNDWV4YMTBZF	2	6-10	middle	union_miss	51	91	stable_miss	0	2	0
A5QSI9MNS8NMS	4	1-5	tail	gram_only	4	4	stable_hit	0	1	0
AXK8UKPSYESNP	4	1-5	middle	union_miss	51	91	stable_miss	0	2	0
A33Q2O6FQK65EK	2	6-10	middle	gram_only	15	17	stable_miss	0	1	1
A1BK60GZ4QME6I	4	11-20	head	union_miss	51	91	stable_miss	0	1	0
AG8QJ2NED5GWJ	2	11-20	middle	union_miss	51	91	stable_miss	0	0	2
AO645B6SU6DZV	3	1-5	middle	union_miss	51	91	stable_miss	0	0	0
A19ZCPGGWOV4UQ	2	6-10	middle	both	2	1	stable_hit	0	2	0
A1SFZS2ICCJSZ8	4	11-20	tail	both	1	1	stable_hit	0	2	0
A2YQJDUIIPPFI4	0	1-5	tail	union_miss	51	91	stable_miss	0	1	0
A3BXJF4URL95RT	2	1-5	middle	union_miss	51	91	stable_miss	0	0	1
A2YSWNMW4E78GF	0	6-10	head	union_miss	51	91	stable_miss	0	1	0
A2RFN9B7U7DGK1	2	1-5	head	union_miss	51	91	stable_miss	0	2	1
A1PNLJSZ37FAUU	0	1-5	middle	union_miss	51	91	stable_miss	0	1	1
A1ZYH2WG49X7M7	0	1-5	middle	union_miss	51	91	stable_miss	0	2	1
A3MKRAD7Z64ED5	2	11-20	tail	union_miss	51	91	stable_miss	0	3	0
A3JYY8RLJNC56V	3	1-5	middle	union_miss	51	91	stable_miss	0	2	1
AN49G1NJDOT94	4	1-5	middle	union_miss	51	91	stable_miss	1	0	1
A2Z8ZFM4SGCTYL	2	6-10	tail	gram_only	31	32	stable_miss	0	1	0
A1TOY72HWC2ASA	0	1-5	tail	union_miss	51	91	stable_miss	0	0	2
A2XU46XXNV19C8	0	1-5	head	union_miss	51	91	stable_miss	0	1	0
A1ZO9OBHLID7KM	0	1-5	middle	union_miss	51	91	stable_miss	0	0	2
A1J1MTCRIMX37I	4	1-5	middle	union_miss	51	91	stable_miss	0	0	0
A3LG1IJ7UV79GR	1	1-5	head	union_miss	51	91	stable_miss	0	1	0
A1TWTL2KY2WUDW	4	11-20	tail	union_miss	51	91	stable_miss	0	0	1
A1C157FRUD6JXH	4	1-5	tail	union_miss	51	91	stable_miss	0	2	0
A1NSBJCDO3YDP2	4	6-10	middle	union_miss	51	91	stable_miss	1	1	0
A3HORVSI2I23YR	4	1-5	middle	union_miss	51	91	stable_miss	0	2	0
AOQZPFEVL2D9Y	0	1-5	head	both	15	14	stable_miss	0	0	0
A30PGMDIGWO7M4	2	6-10	tail	union_miss	51	91	stable_miss	0	0	1
A1Y1VKNAJOCD1G	4	1-5	tail	union_miss	51	91	stable_miss	0	1	1
A1W3BJBH2E48IN	2	1-5	middle	gram_only	15	27	stable_miss	0	3	0
A2MBLVMVDLHK1L	1	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A3OU3VMKHM5T7L	3	11-20	middle	union_miss	51	91	stable_miss	0	3	0
ANBVYCAEPWHY3	2	6-10	head	union_miss	51	91	stable_miss	0	1	0
AQ2UUK379POFL	2	6-10	middle	union_miss	51	91	stable_miss	0	0	0
A1YGF9FFKQEB9N	3	1-5	head	cf_only	51	82	stable_miss	0	1	0
A354HWCO3WW4AK	2	1-5	tail	union_miss	51	91	stable_miss	0	1	1
A2L6G6CCWWP5IV	1	1-5	middle	union_miss	51	91	stable_miss	0	4	0
A14V45OKTF6U6Q	1	1-5	tail	union_miss	51	91	stable_miss	1	1	1
A3UE1PURTS8PG	2	1-5	middle	both	1	2	stable_hit	0	3	1
A3ZZFPQLNHTLB	0	6-10	middle	union_miss	51	91	stable_miss	0	3	1
A14C65X2PJPQMT	3	1-5	head	both	2	2	stable_hit	0	1	0
A7Y0MEKYZS3X6	2	6-10	middle	union_miss	51	91	stable_miss	0	2	0
A9J3LMY955WKJ	0	1-5	head	union_miss	51	91	stable_miss	0	1	0
A2HWZZM6D6Q4YQ	4	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A3KWRC15OXO3EZ	1	1-5	middle	both	2	2	stable_hit	0	1	0
A3F43PAJZLOE3I	3	11-20	middle	union_miss	51	91	stable_miss	0	1	0
A39CCZM9M9H3HX	1	1-5	middle	union_miss	51	91	stable_miss	0	3	0
A16UYT4DEUXBA5	0	1-5	head	union_miss	51	91	stable_miss	0	2	0
A2Y2OW2CR3WMRK	4	6-10	tail	gram_only	1	1	stable_hit	1	0	1
A1C8BEFG26LC3V	2	1-5	middle	union_miss	51	91	stable_miss	1	1	0
A5HHOCI5LTAWB	2	1-5	head	union_miss	51	91	stable_miss	0	1	1
A38167RWGZR8AE	3	1-5	middle	union_miss	51	91	stable_miss	1	0	2
A32J5J2J2UTCR	2	1-5	tail	union_miss	51	91	stable_miss	0	1	0
ASFRULWDRQCUO	4	1-5	head	union_miss	51	91	stable_miss	0	1	0
A2974R9BTPZPOJ	2	11-20	middle	cf_only	51	33	stable_miss	0	3	0
A3IUMV0T5KAQMD	1	6-10	tail	union_miss	51	91	stable_miss	0	2	1
AZCVUV657V5XG	0	1-5	tail	union_miss	51	91	stable_miss	0	1	1
A8NZZFB3MUR4I	4	1-5	middle	union_miss	51	91	stable_miss	1	1	0
A2VP7YLE0Z30A4	2	1-5	tail	union_miss	51	91	stable_miss	1	0	0
A2LWHAU2QQN3GQ	0	1-5	tail	union_miss	51	91	stable_miss	1	1	0
A14LAON0CPKL2A	0	1-5	head	union_miss	51	91	stable_miss	0	1	1
A17D0TIMG87ZNH	1	11-20	head	union_miss	51	91	stable_miss	0	1	0
ALTMF3R70MUJ5	2	11-20	middle	union_miss	51	91	stable_miss	0	0	1
A15BK64GYVE22V	1	1-5	head	cf_only	51	90	stable_miss	0	2	0
A45QFXJXNKNOQ	0	1-5	head	union_miss	51	91	stable_miss	0	1	1
A2XH6KI5ZLRLPS	1	6-10	middle	union_miss	51	91	stable_miss	0	1	2
A510GFZQONEXJ	1	1-5	head	gram_only	29	29	stable_miss	0	1	0
AXYNK4OZLBAB4	0	1-5	middle	union_miss	51	91	stable_miss	0	3	0
ALC81160TAUYA	4	6-10	tail	union_miss	51	91	stable_miss	0	2	0
A3IXRU3NVQBI80	2	1-5	tail	union_miss	51	91	stable_miss	2	0	0
AK1N85APU8E3Y	0	1-5	middle	union_miss	51	91	stable_miss	0	1	1
ADH42I1WWJBF9	4	1-5	middle	union_miss	51	91	stable_miss	0	4	0
A3BN9UG6D8I2XO	3	6-10	tail	union_miss	51	91	stable_miss	1	1	0
A1PN51CCZOPRIQ	1	1-5	tail	union_miss	51	91	stable_miss	0	1	0
A123SDVPVRUUMZ	1	1-5	middle	union_miss	51	91	stable_miss	0	2	0
AV0ILSXO1726Z	0	6-10	middle	both	11	12	stable_miss	0	0	0
A1U5TEYSLYNCAQ	1	1-5	head	union_miss	51	91	stable_miss	0	0	1
ACJWWWSYDWR8T	0	1-5	middle	union_miss	51	91	stable_miss	0	0	0
AFR091DEME9ZL	1	1-5	middle	union_miss	51	91	stable_miss	0	3	0
A1XOUXOCHAGRPE	4	1-5	middle	union_miss	51	91	stable_miss	0	1	2
A8KM4YOB8FGGH	0	11-20	middle	both	3	3	stable_hit	0	2	0
APL3Z5S2NZQCP	2	1-5	tail	both	1	1	stable_hit	0	2	0
A5HA6EI23E0EM	1	1-5	tail	union_miss	51	91	stable_miss	0	1	0
A288PBSTFAXIF	0	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A30SCTNTYV4I2P	1	1-5	head	both	1	1	stable_hit	0	1	0
A32ZKBXJJ45BRY	4	1-5	head	cf_only	51	66	stable_miss	0	1	0
A1HA0RHK8EASW	0	1-5	middle	union_miss	51	91	stable_miss	0	1	0
ASB4QQBKZD6W2	3	1-5	middle	union_miss	51	91	stable_miss	1	1	0
AGPZWYYQ84WKM	4	1-5	middle	cf_only	51	69	stable_miss	0	1	0
A2T7GZ74MZI0MN	3	11-20	tail	union_miss	51	91	stable_miss	0	1	0
A21B9NT9NQTR2A	2	6-10	middle	gram_only	6	8	stable_hit	0	1	0
AXN3ZQOR1L866	0	1-5	head	union_miss	51	91	stable_miss	0	1	1
ADBT2QYXGQCSJ	3	6-10	middle	both	1	1	stable_hit	0	1	1
A3036JA63QGEIH	4	6-10	tail	gram_only	1	1	stable_hit	0	3	0
A6M5JZFPEL1GK	1	6-10	head	union_miss	51	91	stable_miss	0	1	0
A1LM8GPERSYQ3E	3	11-20	middle	union_miss	51	91	stable_miss	0	2	0
ARHXHJ2NX9Q1Y	3	6-10	middle	union_miss	51	91	stable_miss	1	0	0
A32FGHKCNU8P5U	3	1-5	head	both	36	33	stable_miss	0	2	0
A1KIVYUEPEZK1F	2	1-5	head	union_miss	51	91	stable_miss	1	1	1
AOG8PWV2F0G26	4	1-5	middle	union_miss	51	91	stable_miss	0	3	0
A3A83RAEOGVJL5	3	1-5	tail	union_miss	51	91	stable_miss	1	0	2
A38G6AFVNYG9NX	0	1-5	tail	union_miss	51	91	stable_miss	0	2	0
A3IGUTR1L01G2I	4	1-5	tail	union_miss	51	91	stable_miss	1	0	1
A3W56OT4J58OKF	3	1-5	middle	union_miss	51	91	stable_miss	0	0	2
A7MUS0Q46ZCDP	3	1-5	tail	union_miss	51	91	stable_miss	0	1	1
A1VLVWTLV3LVHR	4	11-20	head	union_miss	51	91	stable_miss	0	3	0
A2O277IJ67ZGAO	1	6-10	head	cf_only	51	76	stable_miss	0	1	0
A1E3M1W3J5YEYH	0	1-5	middle	union_miss	51	91	stable_miss	0	2	0
A1G7WQZQKDIQOD	1	1-5	middle	union_miss	51	91	stable_miss	1	0	1
A37TD4TQBW6TDK	1	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A15JB2HEZ6RKGW	0	11-20	middle	union_miss	51	91	stable_miss	0	2	0
ADERP6VV70NVO	0	1-5	head	union_miss	51	91	stable_miss	0	1	0
A2TR37PZH1QY06	1	1-5	middle	both	1	1	stable_hit	0	3	0
ALQMZVXPJ0Y3A	0	6-10	head	both	1	1	stable_hit	0	3	0
AUCOL2XUE1IX7	1	11-20	head	union_miss	51	91	stable_miss	0	1	0
A2MZKOEVAI2CWE	3	1-5	head	union_miss	51	91	stable_miss	0	1	0
A3CN9CCJUNIPKT	4	11-20	head	union_miss	51	91	stable_miss	0	2	0
A373ZHGOYXORO4	1	11-20	head	both	1	1	stable_hit	0	4	0
A1A2S6U22NP1FL	3	1-5	head	union_miss	51	91	stable_miss	0	1	0
A3R13XE6WE24CU	2	1-5	tail	gram_only	1	2	stable_hit	0	0	3
AQIEWLK781Y3E	2	1-5	middle	union_miss	51	91	stable_miss	0	0	0
APY6VDON7UFXN	2	1-5	middle	both	16	15	stable_miss	0	0	0
A3P974GJZFHS8D	3	6-10	middle	both	3	5	stable_hit	0	0	0
ABH53Z8CW6CUU	0	1-5	head	cf_only	51	81	stable_miss	0	0	1
AMJ88BVMIOHV9	1	1-5	tail	union_miss	51	91	stable_miss	0	1	1
ATISHFOWPA662	3	1-5	middle	union_miss	51	91	stable_miss	0	2	1
A3SL4MX0C94P7R	1	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A1A9UE11NPRY6M	4	6-10	tail	union_miss	51	91	stable_miss	0	0	1
AYTPAGT9142Z1	4	1-5	middle	cf_only	51	46	stable_miss	0	2	0
A3BAOIC7JMCY6R	3	1-5	tail	union_miss	51	91	stable_miss	0	2	0
A3DSDO2E5J2L0H	0	6-10	head	union_miss	51	91	stable_miss	0	1	0
A2YS8QTS9PN698	1	6-10	middle	union_miss	51	91	stable_miss	0	1	1
A79WII0X5ZOU5	3	11-20	middle	union_miss	51	91	stable_miss	0	1	0
AQPRNOTQZVD62	0	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A20E5KYAOTET1Z	1	1-5	middle	gram_only	20	13	stable_miss	1	1	0
A2SGMXM2GSYSM6	4	1-5	middle	union_miss	51	91	stable_miss	0	1	0
AL7OL16O3G8RT	1	1-5	middle	gram_only	19	20	stable_miss	0	0	0
A2QUDBI7R6Z3ED	4	1-5	head	union_miss	51	91	stable_miss	0	0	0
A3QHSKUEF061EU	3	1-5	head	union_miss	51	91	stable_miss	0	0	2
A3LE0UC4D5LWFZ	2	1-5	middle	union_miss	51	91	stable_miss	2	0	0
A1N03V52IRZ5PR	2	1-5	head	union_miss	51	91	stable_miss	0	1	0
A1TEXC22XD6J79	3	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A3F8PW2RL4LB0C	1	1-5	tail	union_miss	51	91	stable_miss	0	0	1
A6UVUMRPL86B1	1	1-5	middle	union_miss	51	91	stable_miss	0	0	1
A1QW9FTCT9HAIP	1	1-5	middle	union_miss	51	91	stable_miss	1	0	2
A39Y8PD8Y9BA5H	3	11-20	middle	union_miss	51	91	stable_miss	0	3	0
A3EQLHGOIYD4Y2	4	1-5	middle	union_miss	51	91	stable_miss	1	1	1
A1OETHEBGDTDQQ	0	1-5	head	union_miss	51	91	stable_miss	2	0	0
A2IS1BEP1RJJQ4	4	1-5	middle	union_miss	51	91	stable_miss	3	1	0
AKLF3J53T3J6Q	2	1-5	head	union_miss	51	91	stable_miss	0	2	0
AYV43L6DGMH5C	4	1-5	head	union_miss	51	91	stable_miss	0	2	0
A11LNY2OLQSUSV	3	11-20	head	union_miss	51	91	stable_miss	0	3	0
A1RW2VZCF12RQG	4	1-5	head	union_miss	51	91	stable_miss	0	1	1
A38SWQPVRXTO48	0	1-5	middle	union_miss	51	91	stable_miss	0	0	0
A2561PYW9TTMYD	2	11-20	middle	both	23	15	stable_miss	0	1	0
A29DSOBFG7A68F	4	1-5	tail	both	16	11	stable_miss	0	1	0
A8KJS2P6E5DCB	4	11-20	head	union_miss	51	91	stable_miss	0	0	0
ABGGLHSYICL1N	3	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A3LHJQYMP3HI2O	0	1-5	tail	union_miss	51	91	stable_miss	0	0	0
AQWKQ6944E9WJ	1	1-5	middle	cf_only	51	47	stable_miss	0	2	1
AC17LM1ZZSHDB	2	1-5	tail	gram_only	1	1	stable_hit	1	0	0
A1G44CSFS5AF6B	2	1-5	middle	union_miss	51	91	stable_miss	0	0	0
A14Y50K20PE7VA	4	1-5	middle	union_miss	51	91	stable_miss	0	3	1
A2P739KOM4U5JB	0	11-20	middle	cf_only	51	40	stable_miss	0	1	0
A22V5YVJH9GPHQ	4	1-5	middle	union_miss	51	91	stable_miss	0	2	0
A21AO8OD439XA8	4	1-5	tail	union_miss	51	91	stable_miss	0	1	0
A3SH0PR7RZ0XZD	1	1-5	head	union_miss	51	91	stable_miss	2	0	1
A1MT1OD9W3E508	0	1-5	head	union_miss	51	91	stable_miss	0	0	1
A1H9WSOHXZPM07	4	1-5	tail	union_miss	51	91	stable_miss	0	1	0
A3AGWRMHKLFLWR	2	11-20	middle	cf_only	51	50	stable_miss	0	1	0
A3T08BQ4Z8Q1TP	3	1-5	middle	gram_only	26	43	stable_miss	0	0	4
A198CCH4NNLI2E	0	1-5	head	union_miss	51	91	stable_miss	0	2	0
A3G4MPMSA9T3HK	2	1-5	head	union_miss	51	91	stable_miss	0	0	1
AQYYUN3T7B0WM	1	11-20	middle	union_miss	51	91	stable_miss	0	2	0
AQ3K8EDX90RVZ	3	1-5	middle	union_miss	51	91	stable_miss	0	1	1
AQ6SHOW0VMZGF	3	1-5	tail	union_miss	51	91	stable_miss	0	1	1
A186697K4XKXQL	4	11-20	middle	union_miss	51	91	stable_miss	0	1	0
A1V2MTM0L5KUAW	0	6-10	tail	union_miss	51	91	stable_miss	0	1	0
A1NCTUB91ULTF7	2	1-5	head	union_miss	51	91	stable_miss	0	1	0
A1J5ZC9LFMTN58	2	6-10	tail	union_miss	51	91	stable_miss	0	0	0
A35C6KKVACAEC4	4	1-5	middle	union_miss	51	91	stable_miss	0	2	0
A2PE3XCTPIMRF5	1	1-5	tail	union_miss	51	91	stable_miss	0	0	1
A3FOYAMCBA9BA6	2	6-10	middle	both	32	28	stable_miss	0	1	0
A38Q2EI3LM24VT	1	6-10	middle	union_miss	51	91	stable_miss	0	2	0
A1SUVINESIDKVR	2	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A2X7NBUETXC19E	3	11-20	middle	union_miss	51	91	stable_miss	1	2	1
A1PJ2X006BJZT2	1	6-10	tail	union_miss	51	91	stable_miss	2	2	0
