item,path,parent,train_freq,beam_count,lp0,lp_last,lp_last_parent_centered,exposure_amplification
B00007M0CP,2256 10866 14304 4977 975 2147 21197,2256 10866 14304 4977 975 2147,20,21,-22.821352005004883,-24.87242317199707,0.0,-1.9031104944654569
B000087L6T,643 22974 14106 90 3702 576 28296,643 22974 14106 90 3702 576,5,6,-21.979387283325195,-21.36587142944336,0.0,-1.7836844587915461
B000089SA4,10758 2825 19158 23643 19966 3133 14924,10758 2825 19158 23643 19966 3133,9,3,-21.436952590942383,-16.797046661376953,0.0,-2.9492673735658386
B00008BNZ4,16234 13963 4088 27653 5397 8424 16114,16234 13963 4088 27653 5397 8424,9,2,-25.589048385620117,-21.634336471557617,0.0,-3.2857396101870506
B00008CMOQ,8181 28203 18508 13983 15061 2047 14915,8181 28203 18508 13983 15061 2047,82,1664,-20.62017822265625,-18.156909942626953,0.0,1.053743220219733
B00008CMOR,8181 14915 11457 28203 14205 6677 2749,8181 14915 11457 28203 14205 6677,14,60,-18.57403564453125,-13.523871421813965,0.0,-0.522243827844445
B00008CMOS,8181 28203 19084 23775 22269 11557 14915,8181 28203 19084 23775 22269 11557,21,171,-18.30989646911621,-9.643729209899902,0.0,0.12579178801766666
B00008DPP8,10758 3702 6326 8591 14838 22391 21935,10758 3702 6326 8591 14838 22391,6,1,-21.36570930480957,-22.858970642089844,0.0,-3.417075612248137
B00008J2XQ,162 4956 609 27230 9495 5167 9834,162 4956 609 27230 9495 5167,80,1135,-20.813249588012695,-14.367517471313477,0.0,0.6958326336663836
B00008KA7P,18311 18495 8882 10635 898 6352 3710,18311 18495 8882 10635 898 6352,16,1,-21.26624870300293,-18.735061645507812,0.0,-4.348633816253081
B00008KA8D,7524 22624 16800 27779 5109 13692 14550,7524 22624 16800 27779 5109 13692,14,4,-27.193227767944336,-20.34609603881836,0.0,-3.1208097961049663
B00008MNZH,25597 2110 10113 6348 4358 25097 77,25597 2110 10113 6348 4358 25097,41,291,-21.054317474365234,-15.619664192199707,0.0,-0.0013919649008169444
B00008MOQE,30551 2087 30421 10905 8058 14063 747,30551 2087 30421 10905 8058 14063,42,763,-23.462997436523438,-24.21077537536621,1.735976219177246,0.9376705052736041
B00008MOQJ,30551 2087 21870 30421 10905 8058 14063,30551 2087 21870 30421 10905 8058,5,7,-22.644683837890625,-22.054061889648438,0.0,-1.640583615150872
B00008MOQN,30551 2087 30421 10905 8058 14063 15136,30551 2087 30421 10905 8058 14063,41,632,-23.9589900970459,-27.682727813720703,-1.735976219177246,0.7732482499103108
B00008O2X5,7512 13726 10950 11211 10796 17890 16975,7512 13726 10950 11211 10796 17890,17,36,-25.270639419555664,-24.80040740966797,0.0,-1.2156271637957339
B00008PC1O,945 8285 1997 27363 25211 25376 659,945 8285 1997 27363 25211 25376,12,36,-19.456859588623047,-15.431166648864746,0.0,-0.8791549271745218
B00008ZPG9,5595 26901 4317 11600 2558 20682 18596,5595 26901 4317 11600 2558 20682,34,40,-24.46373176574707,-20.329246520996094,0.0,-1.7903958933795323
B00008ZPGA,5595 11600 12210 20682 9264 4433 18596,5595 11600 12210 20682 9264 4433,35,47,-23.73631477355957,-19.6026554107666,0.0,-1.6595415288954865
B000092OX4,5595 25597 11600 20682 1492 10962 2273,5595 25597 11600 20682 1492 10962,34,198,-23.237377166748047,-14.039910316467285,0.0,-0.2009087673647798
B000093A0U,5949 18233 7930 4664 16981 6622 24888,5949 18233 7930 4664 16981 6622,4,8,-21.767162322998047,-21.67342185974121,0.0,-1.3147497767347147
B000093I60,643 15935 14130 1868 15916 10428 27740,643 15935 14130 1868 15916 10428,5,4,-23.848512649536133,-20.089374542236328,0.0,-2.1514092389168624
B000094Q6C,2256 16456 3575 5655 9113 13943 2130,2256 16456 3575 5655 9113 13943,12,0,-21.80518913269043,-15.21125602722168,0.0,-5.169614368322913
B000094ZDX,15629 18227 24046 2256 975 9993 20353,15629 18227 24046 2256 975 9993,9,3,-20.97427749633789,-22.378761291503906,0.0,-2.9492673735658386
B0000950LF,643 31121 8839 15207 2084 1475 3973,643 31121 8839 15207 2084 1475,3,16,-20.835912704467773,-25.246753692626953,0.0,-0.40014113104354543
B000095SDS,16875 1294 9858 7015 25474 3097 4306,16875 1294 9858 7015 25474 3097,7,4,-21.501178741455078,-18.325092315673828,0.0,-2.4615641672207023
B00009WO0W,643 6290 3841 1361 502 13403 2373,643 6290 3841 1361 502 13403,8,3,-21.67416000366211,-17.504623413085938,0.0,-2.8380417384556136
B0000AFUTL,5432 12488 2029 1481 23231 4526 22983,5432 12488 2029 1481 23231 4526,17,52,-20.46337890625,-22.89348030090332,0.0,-0.8521262547866009
B0000AJ3PT,162 30459 15954 473 20974 15566 2905,162 30459 15954 473 20974 15566,6,14,-20.198604583740234,-16.745250701904297,0.0,-1.1483920709297735
B0000AJ3PU,162 4612 4956 29996 8029 30459 2189,162 4612 4956 29996 8029 30459,32,41,-24.909372329711914,-18.470767974853516,0.0,-1.7062852055537512
B0000AJ3Q3,30551 4285 27751 18954 7910 2169 1486,30551 4285 27751 18954 7910 2169,4,22,-22.52912712097168,-21.27606773376465,0.0,-0.34130063102061214
B0000AN9L9,19831 22883 5255 1207 926 24924 7237,19831 22883 5255 1207 926 24924,8,58,-23.087100982666016,-19.980422973632812,0.0,-0.021777952713170734
B0000AS54S,25097 28002 9321 2718 1100 452 13688,25097 28002 9321 2718 1100 452,4,13,-21.769840240478516,-20.081457138061523,0.0,-0.8521262547866026
B0000BV14G,1076 6961 836 1647 20260 546 2429,1076 6961 836 1647 20260 546,5,45,-20.178691864013672,-16.20406150817871,0.0,0.16222569026376732
B0000C0XL8,1043 9980 10848 16899 1927 1395 13880,1043 9980 10848 16899 1927 1395,20,42,-22.760391235351562,-18.595022201538086,0.0,-1.2216593536687022
B0000C4COV,2195 23253 14629 11212 11875 2198 29375,2195 23253 14629 11212 11875 2198,15,9,-22.102895736694336,-16.67211151123047,0.0,-2.4402867687734187
B0000CC64W,5595 11600 20682 3097 5798 9264 18596,5595 11600 20682 3097 5798 9264,123,1559,-23.849531173706055,-23.340070724487305,0.0,0.5851408365251141
B0000CDVN6,2256 2825 17723 10650 26166 17956 16319,2256 2825 17723 10650 26166 17956,5,2,-21.546289443969727,-19.663774490356445,0.0,-2.739195903818981
B0000CNR0E,5432 5699 3010 6177 495 25412 1111,5432 5699 3010 6177 495 25412,4,13,-17.765352249145508,-13.663058280944824,0.0,-0.8521262547866026
B0000CNR0J,5432 5699 4458 14250 22245 6743 23050,5432 5699 4458 14250 22245 6743,3,0,-20.470256805419922,-18.033666610717773,0.0,-3.896648692510025
B0000UJJH0,2195 4503 9980 7737 10848 23407 18340,2195 4503 9980 7737 10848 23407,15,8,-20.04009437561035,-21.798099517822266,0.0,-2.551512403883642
B0000UTUS8,3348 19105 27629 1169 6796 10073 2179,3348 19105 27629 1169 6796 10073,12,8,-23.161174774169922,-21.239620208740234,0.0,-2.3364010242666957
B0000UTUVU,10758 4419 7975 12638 3584 19373 140,10758 4419 7975 12638 3584 19373,32,121,-20.787281036376953,-10.398154258728027,0.0,-0.6320643700098003
B0000UTUW4,10758 9238 3164 140 9092 141 4400,10758 9238 3164 140 9092 141,39,243,-22.180273056030273,-19.88351821899414,0.0,-0.13192227283914448
B0000VC1YC,1043 1394 351 22883 5255 17224 265,1043 1394 351 22883 5255 17224,6,12,-21.572660446166992,-16.443822860717773,0.0,-1.296812076048047
B0000XMQTA,4216 1536 5260 7592 4372 1586 1189,4216 1536 5260 7592 4372 1586,11,11,-22.371089935302734,-22.657142639160156,0.0,-1.9507385434547118
B0000Y3C3I,19041 7001 16081 10682 26142 23098 2006,19041 7001 16081 10682 26142 23098,6,1,-25.27290916442871,-21.938379287719727,0.0,-3.417075612248137
B0000Y3COC,15496 9773 2131 1207 758 6778 19738,15496 9773 2131 1207 758 6778,13,22,-22.92307472229004,-27.37699317932129,0.0,-1.4399129196887213
B0000Y3CRY,16875 24362 8563 24485 2999 24090 232,16875 24362 8563 24485 2999 24090,6,22,-23.658092498779297,-15.226075172424316,0.0,-0.7090254111459284
B0000Y3CSI,16875 1803 926 3830 22883 5255 4410,16875 1803 926 3830 22883 5255,4,18,-23.221303939819336,-21.81410026550293,0.0,-0.5370452081467079
B0000Y3D4G,25597 22898 3701 21899 15252 20541 10725,25597 22898 3701 21899 15252 20541,29,232,-23.81024742126465,-22.315500259399414,0.0,0.11376141822692531
B0000Y3D4Q,15496 2638 13719 1588 6983 21919 25642,15496 2638 13719 1588 6983 21919,5,0,-26.835054397583008,-26.907455444335938,0.0,-4.348633816253082
B0000Y3DAK,16875 13676 31727 4373 228 18311 964,16875 13676 31727 4373 228 18311,4,2,-20.366718292236328,-13.641106605529785,0.0,-2.5385252083568304
B0000Y3FQC,11477 17164 2418 15999 1922 7097 30014,11477 17164 2418 15999 1922 7097,3,6,-21.328554153442383,-15.474483489990234,0.0,-1.331699335048489
B0000Y3FRG,19831 7893 6910 30040 27357 29045 738,19831 7893 6910 30040 27357 29045,28,178,-22.187519073486328,-11.89346981048584,0.0,-0.11605402950962151
B0000Y3GF2,17236 1321 19865 19710 8316 6693 5974 632,17236 1321 19865 19710 8316 6693 5974,7,61,-19.762968063354492,-12.08417797088623,0.6762633323669434,0.1533956108154957
B0000Y3GIE,11477 10873 3619 14098 26040 873 1170,11477 10873 3619 14098 26040 873,10,28,-20.886825561523438,-19.635892868041992,0.943995475769043,-0.9522097133435832
B0000Y3LAC,643 2476 3812 15885 18257 23459 13628,643 2476 3812 15885 18257 23459,20,7,-23.334260940551758,-24.570480346679688,0.0,-2.9562604090568083
B0000Y8H3S,1453 7043 3822 11272 24690 2859 13324,1453 7043 3822 11272 24690 2859,7,51,-22.697879791259766,-26.837018966674805,0.0,-0.024059756327286408
B0000YUWY0,4216 27887 11956 8267 528 10503 19178,4216 27887 11956 8267 528 10503,11,6,-20.097993850708008,-17.818674087524414,0.0,-2.521283401922325
B0000YUX4O,9763 14281 4634 1171 3865 1012 8967,9763 14281 4634 1171 3865 1012,51,663,-22.355972290039062,-21.979846954345703,0.0,0.6052085026478604
B0000YUXGW,11477 17513 2165 954 614 22306 26390,11477 17513 2165 954 614 22306,6,0,-23.884246826171875,-24.86737823486328,0.0,-4.515687900916248
B0000YUXI0,11477 2165 720 20191 954 6746 11693,11477 2165 720 20191 954 6746,52,33,-23.277904510498047,-22.104373931884766,0.0,-2.400006274221269
B0000YV6BI,18311 9553 397 6780 2726 19234 4853,18311 9553 397 6780 2726 19234,5,5,-21.43655776977539,-23.143388748168945,0.0,-1.9507385434547118
B0000YV6YK,945 12304 16975 221 8823 3574 18200,945 12304 16975 221 8823 3574,4,7,-23.234777450561523,-26.703060150146484,0.0,-1.4399129196887213
B0000YV83O,21935 8902 19217 2188 7393 30114 10203,21935 8902 19217 2188 7393 30114,12,10,-24.313669204711914,-21.088985443115234,0.0,-2.12509193059949
B0000ZHH5G,25097 16658 11763 5160 7414 849 28184,25097 16658 11763 5160 7414 849,16,65,-22.079919815063477,-23.7624568939209,0.0,-0.5720487817200404
B0000ZHOEU,19831 4400 964 339 780 11483 25474,19831 4400 964 339 780 11483,16,30,-24.622007369995117,-28.88958168029785,0.0,-1.3363722407478793
B0000ZLEFU,887 185 24084 2234 10468 1248 13433,887 185 24084 2234 10468 1248,74,578,-19.99538803100586,-14.117565155029297,0.0,0.09890087779350587
B0000ZLEX2,887 185 2234 233 20485 15405 20889,887 185 2234 233 20485 15405,21,73,-21.083206176757812,-21.91167640686035,0.0,-0.7215060723695377
B00011JI88,22188 3820 986 936 340 2934 18257,22188 3820 986 936 340 2934,5,18,-23.7959041595459,-23.53666114807129,0.0,-0.7377159036088585
B00011JOQY,6453 18096 14491 12184 19348 12592 8882,6453 18096 14491 12184 19348 12592,5,11,-24.268848419189453,-20.433244705200195,0.0,-1.2131396003239328
B00011JOR8,6453 18096 14491 9370 1368 8882 4264,6453 18096 14491 9370 1368 8882,11,4,-22.669921875,-16.996580123901367,0.0,-2.8890081820476414
B00011JTFA,12535 2213 4550 4084 2024 2668 2368,12535 2213 4550 4084 2024 2668,5,9,-18.521093368530273,-12.22669792175293,0.0,-1.4041948370866422
B00011QTZI,6453 18096 3317 3253 24070 15599 27543,6453 18096 3317 3253 24070 15599,24,84,-26.008459091186523,-30.286813735961914,0.0,-0.7126601266422643
B00011QUDE,3575 10968 88 10650 22772 18322 5075,3575 10968 88 10650 22772 18322,18,18,-19.13465690612793,-22.588220596313477,0.0,-1.9507385434547118
B00011QUKW,3575 7125 3157 18322 613 1312 16169,3575 7125 3157 18322 613 1312,9,9,-20.15972900390625,-21.086803436279297,0.0,-1.9507385434547118
B00011QVHO,6453 11842 22204 1954 9260 22756 1751,6453 11842 22204 1954 9260 22756,28,163,-22.324384689331055,-15.373346328735352,0.0,-0.2038296403920068
B00011QVIS,6453 11842 839 554 1954 9260 22756,6453 11842 839 554 1954 9260,7,14,-22.078054428100586,-20.56075668334961,0.0,-1.2914929145704477
B00011QVUG,3348 4911 21441 2771 819 813 449,3348 4911 21441 2771 819 813,6,0,-23.01324462890625,-16.27835464477539,0.0,-4.515687900916248
B000127UUA,643 12993 12415 348 212 2110 6195 536,643 12993 12415 348 212 2110 6195,11,38,-19.93136215209961,-11.954705238342285,-0.32608604431152344,-0.7424273375301773
B000127UVY,643 12993 12415 348 212 2110 6195 632,643 12993 12415 348 212 2110 6195,6,32,-19.84984016418457,-11.302533149719238,0.32608604431152344,-0.34130063102061037
B000127VFE,643 12993 12415 348 212 3934 3552,643 12993 12415 348 212 3934,8,19,-20.975767135620117,-20.582685470581055,0.0,-1.1203902413812798
B00012NEYG,7018 11933 819 3650 3106 845 2222,7018 11933 819 3650 3106 845,8,5,-21.423349380493164,-20.9442138671875,0.0,-2.3860566147125564
B00012NI7E,7018 18450 17507 10544 1483 31581 554,7018 18450 17507 10544 1483 31581,9,7,-21.49875831604004,-12.710833549499512,0.0,-2.1871273215189415
B00012NJZA,7018 5470 10848 21841 10203 21696 390,7018 5470 10848 21841 10203 21696,21,57,-21.395296096801758,-17.622730255126953,0.0,-0.9670065307850226
B00012NKGS,7018 18448 22736 22367 10203 2079 3436,7018 18448 22736 22367 10203 2079,12,25,-21.320505142211914,-14.607133865356445,0.0,-1.2377887355985866
B000136P7S,643 14769 1625 609 233 2096 1780,643 14769 1625 609 233 2096,7,1,-21.352994918823242,-21.145870208740234,0.0,-3.5601764558888114
B00013TQRE,1453 7043 3822 24690 15963 904 887 632,1453 7043 3822 24690 15963 904 887,15,249,-22.101219177246094,-17.976423263549805,0.06324386596679688,0.8278803478116608
B00013YYS0,7018 22787 1225 123 7490 24978 109,7018 22787 1225 123 7490 24978,30,43,-22.404767990112305,-16.080781936645508,0.0,-1.5957042889734403
B00013YZ7U,10758 13711 687 15764 3538 2668 3708,10758 13711 687 15764 3538 2668,10,55,-18.913066864013672,-12.072275161743164,0.0,-0.28573077986579953
B00013Z15A,7018 15578 24309 3268 8631 21416 6677,7018 15578 24309 3268 8631 21416,5,6,-22.208599090576172,-18.102663040161133,0.0,-1.7836844587915461
B000141O6E,24055 2217 5272 26887 1131 1175 15821,24055 2217 5272 26887 1131 1175,22,105,-21.39255142211914,-25.201385498046875,0.0,-0.40554289974896385
B000142AZ8,1044 15542 7835 13950 152 687 1495,1044 15542 7835 13950 152 687,5,0,-18.983638763427734,-13.056782722473145,0.0,-4.348633816253082
B000142C1A,2452 2902 22061 12366 30334 3466 17696,2452 2902 22061 12366 30334 3466,101,1421,-25.350793838500977,-18.354339599609375,0.0,0.6886705891545013
B000142FVW,15405 6693 13006 2117 5571 6229 1469,15405 6693 13006 2117 5571 6229,268,3839,-22.76863670349121,-20.135089874267578,0.0,0.7095079713669667
B000142JDG,4216 3964 11389 7234 5955 1329 24971,4216 3964 11389 7234 5955 1329,9,50,-23.22456169128418,-18.524099349975586,0.0,-0.28005700577989145
B000142KZ8,11477 1134 10578 4392 7365 17315 1646,11477 1134 10578 4392 7365 17315,5,3,-20.964723587036133,-18.190540313720703,0.0,-2.402723667197769
B000142MGA,7282 14623 6296 739 173 11723 2775,7282 14623 6296 739 173 11723,6,2,-20.323963165283203,-20.475313186645508,0.0,-2.9062499884821467
B000142NDC,4216 5455 600 3574 9954 20913 5738,4216 5455 600 3574 9954 20913,4,1,-22.698211669921875,-15.22558879852295,0.0,-3.049350832122821
B000142OZY,16087 9553 397 12812 8721 6941 1175,16087 9553 397 12812 8721 6941,25,77,-21.90998649597168,-19.05983543395996,0.0,-0.8391390592597912
B000142P12,1268 9553 7593 397 459 2558 28298,1268 9553 7593 397 459 2558,19,180,-19.522138595581055,-24.672956466674805,0.0,0.2745777687485216
B000142PUS,945 7997 22391 13682 4888 1413 4772,945 7997 22391 13682 4888 1413,7,2,-22.296342849731445,-20.33176040649414,0.0,-3.049350832122821
B000142Q6G,3225 24342 5738 14956 2677 19176 1809,3225 24342 5738 14956 2677 19176,7,0,-24.627614974975586,-16.45721435546875,0.0,-4.658788744556922
B000142TU4,11477 18717 2618 14098 873 10578 1427,11477 18717 2618 14098 873 10578,9,1,-21.136920928955078,-18.352596282958984,0.0,-3.796565233953041
B000142U9E,17236 18278 25494 13221 6311 22791 4016,17236 18278 25494 13221 6311 22791,9,10,-19.554523468017578,-19.103649139404297,0.0,-1.8506550848977295
B000142ZFS,11477 8182 22974 12866 26671 2757 1355,11477 8182 22974 12866 26671 2757,12,0,-22.965816497802734,-17.04749298095703,0.0,-5.169614368322913
B0001431AG,747 6296 739 4340 3153 173 2518,747 6296 739 4340 3153 173,7,14,-18.186918258666992,-16.836563110351562,0.0,-1.2914929145704477
B0001432S2,11477 15405 15326 8003 1604 18717 6879,11477 15405 15326 8003 1604 18717,9,0,-21.555124282836914,-13.852400779724121,0.0,-4.895177522621152
B0001433OU,15405 19910 6520 13037 17593 19235 4472,15405 19910 6520 13037 17593 19235,22,205,-25.4427490234375,-17.687904357910156,0.0,0.2611921812712037
B0001433VI,6001 25535 18558 456 15405 8726 235,6001 25535 18558 456 15405 8726,12,4,-23.71193504333496,-16.97518539428711,0.0,-2.9723897909866928
B000143AY8,27406 6296 739 19515 6663 3182 10219,27406 6296 739 19515 6663 3182,10,7,-21.012653350830078,-17.845752716064453,0.0,-2.287210780075924
B000143CFA,22188 864 18257 8058 964 957 928,22188 864 18257 8058 964 957,6,1,-23.210399627685547,-20.93283462524414,0.0,-3.417075612248137
B000143K2A,16087 9891 388 682 3676 13167 1659,16087 9891 388 682 3676 13167,15,6,-21.825063705444336,-13.929152488708496,0.0,-2.8197763904783226
B000143O7G,14517 19019 13531 5087 6147 3654 24924,14517 19019 13531 5087 6147 3654,8,0,-22.89842414855957,-21.30742645263672,0.0,-4.783951887510927
B000146L62,10758 5936 19084 27577 1990 4597 3026,10758 5936 19084 27577 1990 4597,5,15,-23.60471534729004,-18.34394073486328,0.0,-0.9146466117679353
B000146LKS,10758 5936 19084 4597 3026 20522 9560 632,10758 5936 19084 4597 3026 20522 9560,12,24,-23.108627319335938,-11.683161735534668,0.38938379287719727,-1.2777940702122859
B00014D138,3022 739 22471 2071 2662 3564 1373,3022 739 22471 2071 2662 3564,5,8,-22.16861343383789,-16.66062355041504,0.0,-1.5154204721968654
B00014D1OW,18311 1999 5697 7490 8438 9400 7631,18311 1999 5697 7490 8438 9400,17,98,-19.647687911987305,-26.10166358947754,0.0,-0.22288287620613545
B00014D322,18311 2392 25153 3293 9247 26530 1144,18311 2392 25153 3293 9247 26530,11,7,-21.725698471069336,-17.18541717529297,0.0,-2.378182558281651
B00014D5O8,7018 5394 609 9238 27825 4054 8584,7018 5394 609 9238 27825 4054,16,34,-21.875228881835938,-21.465890884399414,0.0,-1.213139600323931
B00014DGCO,1043 4597 24787 6855 25876 14098 3028,1043 4597 24787 6855 25876 14098,6,1,-22.203168869018555,-17.83159828186035,0.0,-3.417075612248137
B00014DIKE,7018 18396 3136 6884 8861 25375 14838,7018 18396 3136 6884 8861 25375,5,4,-23.730419158935547,-22.180051803588867,0.0,-2.1514092389168624
B00014DKKC,7018 7490 13546 1253 6330 8800 10630,7018 7490 13546 1253 6330 8800,10,29,-20.363189697265625,-17.11560821533203,0.0,-0.9177235372724137
B00014DM5K,687 2056 548 3596 4400 1434 10203,687 2056 548 3596 4400 1434,6,6,-21.523900985717773,-18.543819427490234,0.0,-1.9507385434547118
B00014DMQE,27170 6823 5109 8613 3562 7690 2176,27170 6823 5109 8613 3562 7690,28,452,-25.39682960510254,-20.46445083618164,0.0,0.8141451324106654
B00014DMRI,17236 1999 11406 185 21165 26530 17925,17236 1999 11406 185 21165 26530,5,16,-20.835834503173828,-22.87364387512207,0.0,-0.8521262547866026
